symbol,side,opened_at,closed_at,entry_price,exit_price,stop_price,take_price,exit_reason,gross_return,net_return,fee_bps,slippage_bps,r_multiple,quantity_fraction,ladder_r,mae_r,mfe_r,bars_to_mfe,bars_held
BTC/USDT,short,2026-06-24T16:45:00+00:00,2026-06-25T04:45:00+00:00,59800.0,61295.0,61295.0,56810.0,stoploss,-0.025,-0.0262,10.0,2.0,-1.0,1.0,,-1.0,0.4911036789297639,4,48
ETH/USDT,short,2026-06-24T16:45:00+00:00,2026-06-25T04:45:00+00:00,1589.11,1628.83775,1628.83775,1509.6545,stoploss,-0.025000000000000012,-0.02620000000000001,10.0,2.0,-1.0,1.0,,-1.0,0.8067408801152832,4,48
BTC/USDT,short,2026-06-25T13:45:00+00:00,2026-06-25T14:00:00+00:00,59513.0,61000.825,61000.825,56537.35,stoploss,-0.024999999999999953,-0.026199999999999952,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
ETH/USDT,short,2026-06-25T13:45:00+00:00,2026-06-25T14:00:00+00:00,1533.21,1571.54025,1571.54025,1456.5495,stoploss,-0.024999999999999984,-0.026199999999999984,10.0,2.0,-1.0,1.0,,-1.0,0.0,0,1
BTC/USDT,short,2026-06-25T14:00:00+00:00,2026-06-26T07:15:00+00:00,59343.6,60827.19,60827.19,56376.42,stoploss,-0.025000000000000064,-0.026200000000000064,10.0,2.0,-1.0,1.0,,-1.0,0.6629190005324904,52,69
BTC/USDT,short,2026-06-26T09:45:00+00:00,2026-06-27T15:00:00+00:00,59760.1,61254.1025,61254.1025,56772.095,stoploss,-0.02500000000000004,-0.02620000000000004,10.0,2.0,-1.0,1.0,,-1.0,0.6519400067938297,14,117
ETH/USDT,short,2026-06-25T14:00:00+00:00,2026-06-27T15:00:00+00:00,1568.04,1607.241,1607.241,1489.638,stoploss,-0.025000000000000015,-0.026200000000000015,10.0,2.0,-1.0,1.0,,-1.0,1.4063416749572677,52,196
ETH/USDT,short,2026-06-28T05:15:00+00:00,2026-06-29T17:00:00+00:00,1565.4,1604.535,1604.535,1487.13,stoploss,-0.024999999999999994,-0.026199999999999994,10.0,2.0,-1.0,1.0,,-1.0,0.3521144755334152,83,143
ETH/USDT,short,2026-06-30T13:00:00+00:00,2026-07-01T04:45:00+00:00,1560.75,1599.76875,1599.76875,1482.7125,stoploss,-0.02499999999999997,-0.02619999999999997,10.0,2.0,-1.0,1.0,,-1.0,0.23450264296011794,2,63
BTC/USDT,short,2026-06-28T05:00:00+00:00,2026-07-02T12:45:00+00:00,59997.1,61497.0275,61497.0275,56997.245,stoploss,-0.024999999999999967,-0.026199999999999966,10.0,2.0,-1.0,1.0,,-1.0,1.4013343978292312,272,415
ETH/USDT,long,2026-07-02T12:30:00+00:00,2026-07-03T10:30:00+00:00,1659.33,1742.2965,1617.84675,1742.2965,takeprofit,0.05,0.0488,10.0,2.0,2.0,1.0,,0.0,2.0,88,88
ETH/USDT,long,2026-07-03T10:30:00+00:00,2026-07-13T00:00:00+00:00,1743.04,1830.192,1699.464,1830.192,takeprofit,0.050000000000000024,0.048800000000000024,10.0,2.0,2.0,1.0,,-0.6450798604736526,2.0,918,918
ETH/USDT,long,2026-07-13T00:15:00+00:00,2026-07-13T03:30:00+00:00,1830.89,1785.11775,1785.11775,1922.4345,stoploss,-0.025000000000000116,-0.026200000000000116,10.0,2.0,-1.0,1.0,,-1.0,0.019881041460707093,1,13
BTC/USDT,long,2026-07-03T01:15:00+00:00,2026-07-14T15:30:00+00:00,61562.4,64640.52,60023.34,64640.52,takeprofit,0.049999999999999926,0.04879999999999993,10.0,2.0,1.9999999999999907,1.0,,-0.16724494171767224,1.9999999999999905,1113,1113
ETH/USDT,long,2026-07-14T12:30:00+00:00,2026-07-15T12:45:00+00:00,1824.54,1915.767,1778.9265,1915.767,takeprofit,0.05000000000000005,0.04880000000000005,10.0,2.0,2.000000000000005,1.0,,-0.007234700253212925,2.000000000000005,97,97
ETH/USDT,long,2026-07-15T12:45:00+00:00,2026-07-16T08:15:00+00:00,1926.7,1878.5325,1878.5325,2023.035,stoploss,-0.02500000000000001,-0.026200000000000008,10.0,2.0,-1.0,1.0,,-1.0,0.36726008200550264,2,78
BTC/USDT,long,2026-07-14T15:30:00+00:00,2026-07-17T05:30:00+00:00,64754.6,63135.735,63135.735,67992.33,stoploss,-0.02499999999999997,-0.02619999999999997,10.0,2.0,-1.0,1.0,,-1.0,0.47551834155411593,87,248
BTC/USDT,long,2026-07-17T17:00:00+00:00,2026-07-18T11:30:00+00:00,63939.5,63995.1,62341.0125,67136.475,end_of_window,0.0008695720172975788,-0.00033042798270242106,10.0,2.0,0.034782880691903086,1.0,,-0.04923404155490546,0.1996887682887708,7,74
